id,type,name,highway,maxspeed,lanes,oneway
1226598257,way,Unknown,footway,Unknown,Unknown,Unknown
1226598258,way,Unknown,footway,Unknown,Unknown,Unknown
1226598260,way,Unknown,steps,Unknown,Unknown,Unknown
1226598261,way,Unknown,footway,Unknown,Unknown,Unknown
1226598287,way,Unknown,footway,Unknown,Unknown,Unknown
1226598288,way,Unknown,footway,Unknown,Unknown,Unknown
1226598289,way,Unknown,footway,Unknown,Unknown,Unknown
1226598290,way,Unknown,footway,Unknown,Unknown,Unknown
1226598291,way,Unknown,footway,Unknown,Unknown,Unknown
1226598295,way,Unknown,footway,Unknown,Unknown,Unknown
1226598300,way,Ryders Alley,service,20 mph,Unknown,yes
1226598301,way,Unknown,footway,Unknown,Unknown,Unknown
1226598302,way,Unknown,footway,Unknown,Unknown,Unknown
1226612019,way,Unknown,footway,Unknown,Unknown,Unknown
1226612020,way,Unknown,footway,Unknown,Unknown,Unknown
1226612021,way,Unknown,footway,Unknown,Unknown,Unknown
1226612022,way,Unknown,footway,Unknown,Unknown,Unknown
1226612023,way,Unknown,footway,Unknown,Unknown,Unknown
1226612026,way,Unknown,footway,Unknown,Unknown,Unknown
1226612027,way,Unknown,footway,Unknown,Unknown,Unknown
1226612028,way,Unknown,footway,Unknown,Unknown,Unknown
1226612029,way,Unknown,footway,Unknown,Unknown,Unknown
1226612030,way,Unknown,footway,Unknown,Unknown,Unknown
1226612031,way,Unknown,footway,Unknown,Unknown,Unknown
1226612038,way,Unknown,footway,Unknown,Unknown,Unknown
1226612039,way,Unknown,steps,Unknown,Unknown,Unknown
1226612040,way,Unknown,footway,Unknown,Unknown,Unknown
1226612042,way,Unknown,footway,Unknown,Unknown,Unknown
1226612045,way,Unknown,footway,Unknown,Unknown,Unknown
1226612046,way,Unknown,footway,Unknown,Unknown,Unknown
1226612047,way,Unknown,footway,Unknown,Unknown,Unknown
1226612048,way,Unknown,footway,Unknown,Unknown,Unknown
1226621754,way,Battery Park City Greenway,footway,Unknown,Unknown,Unknown
1226621755,way,Battery Park City Greenway,footway,Unknown,Unknown,Unknown
1226621756,way,Unknown,footway,Unknown,Unknown,Unknown
1226621757,way,Unknown,footway,Unknown,Unknown,Unknown
1226621758,way,Unknown,footway,Unknown,Unknown,Unknown
1226621759,way,Unknown,footway,Unknown,Unknown,Unknown
1226621761,way,Unknown,footway,Unknown,Unknown,Unknown
1226621762,way,Unknown,footway,Unknown,Unknown,Unknown
1226621763,way,Unknown,footway,Unknown,Unknown,Unknown
1226621764,way,Unknown,footway,Unknown,Unknown,Unknown
1226621765,way,Hudson River Greenway,cycleway,Unknown,2,no
1226621766,way,Unknown,cycleway,Unknown,2,no
1226621767,way,Hudson River Greenway,cycleway,Unknown,2,no
1226621768,way,Hudson River Greenway,cycleway,Unknown,2,no
1226621769,way,Unknown,footway,Unknown,Unknown,Unknown
1226621770,way,Unknown,footway,Unknown,Unknown,Unknown
1226621771,way,Unknown,footway,Unknown,Unknown,Unknown
1226621772,way,Unknown,footway,Unknown,Unknown,Unknown
1226621773,way,Unknown,footway,Unknown,Unknown,Unknown
1226621774,way,Unknown,footway,Unknown,Unknown,Unknown
1226621775,way,Unknown,footway,Unknown,Unknown,Unknown
1226621776,way,Unknown,footway,Unknown,Unknown,Unknown
1226621777,way,Unknown,footway,Unknown,Unknown,Unknown
1226646297,way,Unknown,steps,Unknown,Unknown,Unknown
1226646298,way,Unknown,footway,Unknown,Unknown,Unknown
1226646303,way,Unknown,footway,Unknown,Unknown,Unknown
1226646304,way,Unknown,footway,Unknown,Unknown,Unknown
1226646305,way,Unknown,footway,Unknown,Unknown,Unknown
1226646306,way,Unknown,footway,Unknown,Unknown,Unknown
1226764931,way,Peck Slip,residential,20 mph,1,yes
1226764932,way,Unknown,pedestrian,Unknown,Unknown,Unknown
1226764933,way,Peck Slip,footway,Unknown,Unknown,Unknown
1226764934,way,Peck Slip,footway,Unknown,Unknown,Unknown
1226764935,way,Unknown,pedestrian,Unknown,Unknown,Unknown
1226764936,way,Pearl Street,footway,Unknown,Unknown,Unknown
1226764937,way,Beekman Street,residential,20 mph,1,yes
1226764938,way,Unknown,pedestrian,Unknown,Unknown,Unknown
1226764939,way,Unknown,pedestrian,Unknown,Unknown,Unknown
1226764940,way,Unknown,footway,Unknown,Unknown,Unknown
1226764945,way,Unknown,footway,Unknown,Unknown,Unknown
1226764946,way,Unknown,footway,Unknown,Unknown,Unknown
1226764953,way,Water Street,residential,25 mph,1,yes
1226764958,way,Unknown,footway,Unknown,Unknown,Unknown
1226764968,way,Unknown,footway,Unknown,Unknown,Unknown
1226764973,way,Front Street,residential,25 mph,1,yes
1226764974,way,Unknown,footway,Unknown,Unknown,Unknown
1226764984,way,Unknown,footway,Unknown,Unknown,Unknown
1227070014,way,Battery Bikeway,cycleway,Unknown,Unknown,no
1227198024,way,St. Andrews Plaza,footway,Unknown,Unknown,Unknown
1227198025,way,Centre Street,cycleway,Unknown,2,no
1227198026,way,Centre Street,cycleway,Unknown,2,no
1227198029,way,Centre Street,cycleway,Unknown,2,no
1227198031,way,Unknown,pedestrian,Unknown,Unknown,Unknown
1227198033,way,Unknown,footway,Unknown,Unknown,Unknown
1227198035,way,Unknown,pedestrian,Unknown,Unknown,Unknown
1227198036,way,Unknown,footway,Unknown,Unknown,Unknown
1227198037,way,Unknown,footway,Unknown,Unknown,Unknown
1227198040,way,Unknown,pedestrian,Unknown,Unknown,Unknown
1227198042,way,Unknown,footway,Unknown,Unknown,Unknown
1227198045,way,Unknown,pedestrian,Unknown,Unknown,Unknown
1227198046,way,Unknown,footway,Unknown,Unknown,Unknown
1227198047,way,Unknown,footway,Unknown,Unknown,Unknown
1227198048,way,Unknown,footway,Unknown,Unknown,Unknown
1227198049,way,Unknown,footway,Unknown,Unknown,Unknown
1227198050,way,Unknown,footway,Unknown,Unknown,Unknown
1227198051,way,Unknown,footway,Unknown,Unknown,Unknown
1227198052,way,Unknown,footway,Unknown,Unknown,Unknown
1227198053,way,Unknown,footway,Unknown,Unknown,Unknown
1227198054,way,Unknown,footway,Unknown,Unknown,Unknown
1227198056,way,Unknown,footway,Unknown,Unknown,Unknown
1227198057,way,Unknown,service,Unknown,Unknown,no
1227198058,way,Unknown,footway,Unknown,Unknown,Unknown
1227198059,way,Unknown,footway,Unknown,Unknown,Unknown
1227198060,way,Unknown,footway,Unknown,Unknown,Unknown
1227198061,way,Unknown,footway,Unknown,Unknown,Unknown
1227198062,way,Unknown,footway,Unknown,Unknown,Unknown
1227461729,way,Unknown,steps,Unknown,Unknown,Unknown
1227461731,way,Unknown,steps,Unknown,Unknown,Unknown
1227461732,way,Unknown,footway,Unknown,Unknown,Unknown
1227461734,way,Unknown,footway,Unknown,Unknown,Unknown
1227461735,way,Unknown,footway,Unknown,Unknown,Unknown
1227461736,way,Unknown,footway,Unknown,Unknown,Unknown
1227461737,way,Unknown,footway,Unknown,Unknown,Unknown
1227461738,way,Unknown,footway,Unknown,Unknown,Unknown
1227461741,way,Unknown,steps,Unknown,Unknown,Unknown
1227461742,way,Unknown,footway,Unknown,Unknown,Unknown
1227461743,way,Unknown,footway,Unknown,Unknown,Unknown
1227461745,way,Unknown,steps,Unknown,Unknown,Unknown
1227461746,way,Unknown,footway,Unknown,Unknown,Unknown
1227461747,way,Unknown,footway,Unknown,Unknown,Unknown
1227461749,way,Unknown,footway,Unknown,Unknown,Unknown
1227461750,way,Unknown,footway,Unknown,Unknown,Unknown
1227461751,way,Unknown,footway,Unknown,Unknown,Unknown
1227461752,way,Unknown,footway,Unknown,Unknown,Unknown
1227461753,way,Unknown,steps,Unknown,Unknown,Unknown
1227461754,way,Unknown,footway,Unknown,Unknown,Unknown
1227461756,way,Unknown,footway,Unknown,Unknown,Unknown
1227461763,way,Unknown,footway,Unknown,Unknown,Unknown
1227461773,way,Unknown,footway,Unknown,Unknown,Unknown
1227461774,way,Unknown,footway,Unknown,Unknown,Unknown
1227461776,way,Unknown,footway,Unknown,Unknown,Unknown
1227461778,way,Unknown,service,Unknown,Unknown,no
1227461780,way,Unknown,footway,Unknown,Unknown,Unknown
1227461781,way,Unknown,footway,Unknown,Unknown,Unknown
1227462291,way,Unknown,footway,Unknown,Unknown,Unknown
1227511971,way,Unknown,steps,Unknown,Unknown,Unknown
1227511972,way,Unknown,steps,Unknown,Unknown,Unknown
1227511974,way,Greenwich Street / Trinity Place,footway,Unknown,Unknown,Unknown
1227588718,way,Church Street,unclassified,25 mph,1,yes
1227645666,way,Unknown,footway,Unknown,Unknown,Unknown
1227645670,way,Unknown,footway,Unknown,Unknown,Unknown
1227645671,way,Unknown,footway,Unknown,Unknown,Unknown
1227645672,way,Unknown,footway,Unknown,Unknown,Unknown
1227645673,way,Unknown,footway,Unknown,Unknown,Unknown
1227645674,way,Unknown,footway,Unknown,Unknown,Unknown
1227811470,way,Unknown,footway,Unknown,Unknown,Unknown
1227811471,way,Unknown,footway,Unknown,Unknown,Unknown
1227811472,way,Unknown,footway,Unknown,Unknown,Unknown
1227811473,way,Unknown,footway,Unknown,Unknown,Unknown
1227811474,way,Unknown,footway,Unknown,Unknown,Unknown
1227811475,way,Unknown,footway,Unknown,Unknown,Unknown
1227811476,way,Unknown,footway,Unknown,Unknown,Unknown
1227811477,way,Unknown,footway,Unknown,Unknown,Unknown
1227811478,way,Unknown,steps,Unknown,Unknown,Unknown
1227811480,way,Unknown,steps,Unknown,Unknown,Unknown
1227811482,way,Unknown,steps,Unknown,Unknown,Unknown
1227811494,way,Unknown,footway,Unknown,Unknown,Unknown
1227811495,way,Unknown,footway,Unknown,Unknown,Unknown
1227811496,way,Unknown,footway,Unknown,Unknown,Unknown
1227811497,way,FDR Drive,motorway,30 mph,2,yes
1227811498,way,FDR Drive,motorway,30 mph,2,yes
1227811501,way,Unknown,pedestrian,Unknown,Unknown,Unknown
1227811506,way,Unknown,footway,Unknown,Unknown,Unknown
1227811507,way,West Street,primary,25 mph,2,yes
1227811508,way,West Street,primary,30 mph,2,yes
1227811511,way,Unknown,footway,Unknown,Unknown,Unknown
1227811513,way,Unknown,footway,Unknown,Unknown,Unknown
1227811514,way,Unknown,footway,Unknown,Unknown,Unknown
1227811515,way,Unknown,pedestrian,Unknown,Unknown,Unknown
1227811516,way,Unknown,pedestrian,Unknown,Unknown,Unknown
1227812996,way,Unknown,pedestrian,Unknown,Unknown,Unknown
1227812998,way,Unknown,pedestrian,Unknown,Unknown,Unknown
1227812999,way,Washington Street,footway,Unknown,Unknown,Unknown
1227813000,way,Washington Street,footway,Unknown,Unknown,Unknown
1228475062,way,Unknown,footway,Unknown,Unknown,Unknown
1228475063,way,Unknown,footway,Unknown,Unknown,Unknown
1228547818,way,Unknown,steps,Unknown,Unknown,Unknown
1228547819,way,Unknown,footway,Unknown,Unknown,Unknown
1228547820,way,Unknown,footway,Unknown,Unknown,Unknown
1228547821,way,Unknown,footway,Unknown,Unknown,Unknown
1228547822,way,Unknown,footway,Unknown,Unknown,Unknown
1228547828,way,Unknown,footway,Unknown,Unknown,Unknown
1228547837,way,Unknown,footway,Unknown,Unknown,Unknown
1228547845,way,Unknown,steps,Unknown,Unknown,Unknown
1228547846,way,Unknown,footway,Unknown,Unknown,Unknown
1228547847,way,Unknown,footway,Unknown,Unknown,Unknown
1228547848,way,Unknown,footway,Unknown,Unknown,Unknown
1228547849,way,Unknown,footway,Unknown,Unknown,Unknown
1228547850,way,Unknown,footway,Unknown,Unknown,Unknown
1228547852,way,Unknown,service,Unknown,Unknown,Unknown
1228547853,way,Unknown,footway,Unknown,Unknown,Unknown
1228547854,way,Unknown,footway,Unknown,Unknown,Unknown
1228693942,way,Park Row,residential,Unknown,2,yes
1228693943,way,Park Row,residential,10 mph,1,yes
1228693946,way,Unknown,service,10 mph,Unknown,yes
1228693947,way,Unknown,footway,Unknown,Unknown,Unknown
1228693948,way,Park Row,residential,10 mph,1,yes
1228693949,way,Unknown,pedestrian,Unknown,Unknown,Unknown
1228693950,way,Unknown,footway,Unknown,Unknown,Unknown
1228693951,way,Unknown,footway,Unknown,Unknown,Unknown
1228693952,way,Park Row,cycleway,Unknown,Unknown,no
1228693953,way,Unknown,footway,Unknown,Unknown,Unknown
1228693954,way,Unknown,pedestrian,Unknown,Unknown,Unknown
1228693957,way,Park Row,cycleway,Unknown,2,no
1228693958,way,Park Row,cycleway,Unknown,Unknown,no
1228693959,way,Park Row,cycleway,Unknown,2,Unknown
1228693960,way,Park Row,cycleway,Unknown,2,no
1228693961,way,Park Row,cycleway,Unknown,2,no
1228693962,way,Unknown,footway,Unknown,Unknown,Unknown
1228693965,way,Unknown,steps,Unknown,Unknown,Unknown
1228693966,way,Unknown,footway,Unknown,Unknown,Unknown
1228693967,way,Brooklyn Bridge Promenade,footway,Unknown,Unknown,Unknown
1228751072,way,Hudson River Greenway,cycleway,Unknown,2,no
1228751073,way,Hudson River Greenway,cycleway,Unknown,2,no
1228751111,way,Hudson River Greenway,cycleway,Unknown,2,no
1228751112,way,Hudson River Greenway,cycleway,Unknown,2,no
1228926942,way,Unknown,pedestrian,Unknown,Unknown,Unknown
1228926949,way,Unknown,steps,Unknown,Unknown,Unknown
1228926950,way,Unknown,footway,Unknown,Unknown,Unknown
1228926951,way,Unknown,steps,Unknown,Unknown,Unknown
1228926952,way,Unknown,footway,Unknown,Unknown,Unknown
1228926953,way,Unknown,steps,Unknown,Unknown,Unknown
1228926954,way,Unknown,footway,Unknown,Unknown,Unknown
1228926955,way,Unknown,steps,Unknown,Unknown,Unknown
1228926956,way,Unknown,footway,Unknown,Unknown,Unknown
1228926957,way,Unknown,steps,Unknown,Unknown,Unknown
1228926958,way,Unknown,footway,Unknown,Unknown,Unknown
1228926959,way,Unknown,steps,Unknown,Unknown,Unknown
1228926965,way,Pearl Street,footway,Unknown,Unknown,Unknown
1228926966,way,Pearl Street,footway,Unknown,Unknown,Unknown
1228926967,way,Unknown,footway,Unknown,Unknown,Unknown
1228926968,way,Unknown,steps,Unknown,Unknown,Unknown
1228926969,way,Unknown,footway,Unknown,Unknown,Unknown
1228926970,way,Unknown,footway,Unknown,Unknown,Unknown
1228926972,way,Unknown,footway,Unknown,Unknown,Unknown
1228926973,way,Unknown,steps,Unknown,Unknown,Unknown
1228926974,way,Unknown,footway,Unknown,Unknown,Unknown
1228926975,way,Unknown,footway,Unknown,Unknown,Unknown
1228926976,way,Unknown,steps,Unknown,Unknown,Unknown
1228926977,way,Unknown,footway,Unknown,Unknown,Unknown
1228926981,way,Unknown,footway,Unknown,Unknown,Unknown
1228926993,way,Unknown,pedestrian,Unknown,Unknown,Unknown
1228926994,way,Unknown,pedestrian,Unknown,Unknown,Unknown
1228926995,way,Unknown,footway,Unknown,Unknown,Unknown
1228926996,way,Unknown,service,Unknown,Unknown,Unknown
1228926997,way,Pearl Street,footway,Unknown,Unknown,Unknown
1228927000,way,Unknown,footway,Unknown,Unknown,Unknown
1228927001,way,Unknown,footway,Unknown,Unknown,Unknown
1228927002,way,Unknown,footway,Unknown,Unknown,Unknown
1228927003,way,Unknown,footway,Unknown,Unknown,Unknown
1228927004,way,Unknown,footway,Unknown,Unknown,Unknown
1228927006,way,Unknown,pedestrian,Unknown,Unknown,Unknown
1228927007,way,Unknown,pedestrian,Unknown,Unknown,Unknown
1228927009,way,Unknown,pedestrian,Unknown,Unknown,Unknown
1228927333,way,Unknown,pedestrian,Unknown,Unknown,Unknown
1228927334,way,Park Row,cycleway,Unknown,Unknown,no
1228927335,way,Unknown,footway,Unknown,Unknown,Unknown
1228927336,way,Unknown,footway,Unknown,Unknown,Unknown
1229108713,way,Unknown,pedestrian,Unknown,Unknown,Unknown
1229108723,way,Unknown,footway,Unknown,Unknown,Unknown
1229108735,way,Unknown,pedestrian,Unknown,Unknown,Unknown
1229108736,way,Unknown,footway,Unknown,Unknown,Unknown
1229108737,way,Unknown,footway,Unknown,Unknown,Unknown
1229108744,way,Unknown,footway,Unknown,Unknown,Unknown
1229108745,way,Unknown,steps,Unknown,Unknown,Unknown
1229108747,way,Unknown,footway,Unknown,Unknown,Unknown
1229121610,way,Unknown,footway,Unknown,Unknown,Unknown
1229121611,way,Unknown,footway,Unknown,Unknown,Unknown
1229121613,way,Unknown,footway,Unknown,Unknown,Unknown
1229121614,way,Unknown,footway,Unknown,Unknown,Unknown
1229121615,way,Unknown,pedestrian,Unknown,Unknown,Unknown
1229121616,way,Unknown,footway,Unknown,Unknown,Unknown
1229121618,way,Unknown,footway,Unknown,Unknown,Unknown
1229121619,way,Unknown,footway,Unknown,Unknown,Unknown
1229121625,way,Unknown,steps,Unknown,Unknown,Unknown
1229121627,way,Unknown,footway,Unknown,Unknown,Unknown
1229121629,way,Unknown,footway,Unknown,Unknown,Unknown
1229121630,way,Unknown,steps,Unknown,Unknown,Unknown
1229121633,way,Unknown,footway,Unknown,Unknown,Unknown
1229121634,way,Unknown,footway,Unknown,Unknown,Unknown
1229121635,way,Unknown,footway,Unknown,Unknown,Unknown
1229121636,way,Unknown,footway,Unknown,Unknown,Unknown
1229121637,way,Unknown,footway,Unknown,Unknown,Unknown
1229121638,way,Unknown,footway,Unknown,Unknown,Unknown
1229121639,way,Unknown,footway,Unknown,Unknown,Unknown
1229121640,way,Unknown,footway,Unknown,Unknown,Unknown
1229121641,way,Unknown,footway,Unknown,Unknown,Unknown
1229121642,way,Unknown,footway,Unknown,Unknown,Unknown
1229205809,way,Unknown,steps,Unknown,Unknown,Unknown
1229205810,way,Unknown,steps,Unknown,Unknown,Unknown
1229205811,way,Unknown,footway,Unknown,Unknown,Unknown
1229205813,way,Unknown,footway,Unknown,Unknown,Unknown
1229205815,way,Unknown,footway,Unknown,Unknown,Unknown
1229205816,way,Unknown,footway,Unknown,Unknown,Unknown
1229205817,way,Unknown,footway,Unknown,Unknown,Unknown
1229205818,way,Unknown,footway,Unknown,Unknown,Unknown
1229223976,way,Unknown,service,Unknown,Unknown,Unknown
1229223979,way,Unknown,footway,Unknown,Unknown,Unknown
1229223980,way,Unknown,footway,Unknown,Unknown,Unknown
1229223995,way,Unknown,footway,Unknown,Unknown,Unknown
1229223998,way,Unknown,footway,Unknown,Unknown,Unknown
1229453416,way,Unknown,footway,Unknown,Unknown,Unknown
1229513684,way,Unknown,pedestrian,Unknown,Unknown,Unknown
1229513689,way,Unknown,footway,Unknown,Unknown,Unknown
1229513691,way,Unknown,footway,Unknown,Unknown,Unknown
1229513694,way,Unknown,footway,Unknown,Unknown,Unknown
1229513699,way,Unknown,steps,Unknown,Unknown,Unknown
1229513700,way,Unknown,footway,Unknown,Unknown,Unknown
1229513702,way,Elk Street,unclassified,20 mph,1,yes
1229513703,way,Unknown,footway,Unknown,Unknown,Unknown
1229513711,way,Unknown,steps,Unknown,Unknown,Unknown
1229513712,way,Unknown,footway,Unknown,Unknown,Unknown
1229513714,way,Unknown,steps,Unknown,Unknown,Unknown
1229513715,way,Unknown,footway,Unknown,Unknown,Unknown
1229513716,way,Unknown,footway,Unknown,Unknown,Unknown
1229513717,way,Duane Street,unclassified,20 mph,2,Unknown
1229513718,way,Unknown,footway,Unknown,Unknown,Unknown
1229513719,way,Unknown,steps,Unknown,Unknown,Unknown
1229513720,way,Unknown,footway,Unknown,Unknown,Unknown
1229513721,way,Unknown,footway,Unknown,Unknown,Unknown
1229513722,way,Unknown,footway,Unknown,Unknown,Unknown
1229513723,way,Unknown,footway,Unknown,Unknown,Unknown
1229513729,way,Unknown,footway,Unknown,Unknown,Unknown
1229513731,way,Unknown,footway,Unknown,Unknown,Unknown
1229513732,way,Duane Street,unclassified,20 mph,2,Unknown
1229513733,way,Unknown,footway,Unknown,Unknown,Unknown
1229513734,way,Unknown,footway,Unknown,Unknown,Unknown
1229513738,way,Unknown,footway,Unknown,Unknown,Unknown
1229513739,way,Unknown,footway,Unknown,Unknown,Unknown
1229513740,way,Unknown,footway,Unknown,Unknown,Unknown
1229513741,way,Unknown,footway,Unknown,Unknown,Unknown
1229513745,way,Unknown,footway,Unknown,Unknown,Unknown
1229805956,way,Unknown,steps,Unknown,Unknown,Unknown
1229805957,way,Unknown,footway,Unknown,Unknown,Unknown
1229805959,way,Unknown,footway,Unknown,Unknown,Unknown
1230510422,way,Unknown,steps,Unknown,Unknown,Unknown
1230510423,way,Unknown,footway,Unknown,Unknown,Unknown
1230510436,way,Unknown,service,Unknown,Unknown,Unknown
1230510437,way,Unknown,footway,Unknown,Unknown,Unknown
1230510438,way,Unknown,footway,Unknown,Unknown,Unknown
1230510445,way,Unknown,footway,Unknown,Unknown,Unknown
1230510446,way,Unknown,footway,Unknown,Unknown,Unknown
1230510447,way,Unknown,steps,Unknown,Unknown,Unknown
1230510448,way,Unknown,footway,Unknown,Unknown,Unknown
1230510449,way,Unknown,footway,Unknown,Unknown,Unknown
1230510450,way,Unknown,footway,Unknown,Unknown,Unknown
1230510451,way,Unknown,footway,Unknown,Unknown,Unknown
1230510452,way,Unknown,footway,Unknown,Unknown,Unknown
1230510453,way,Unknown,footway,Unknown,Unknown,Unknown
1230510454,way,Unknown,footway,Unknown,Unknown,Unknown
1230510455,way,Unknown,footway,Unknown,Unknown,Unknown
1230510456,way,Unknown,steps,Unknown,Unknown,Unknown
